0.0,0.0,1.0,0.0
0.4,0.0,1.0,0.0
0.8,0.0,1.0,0.0
1.0,0.0,1.0,0.0
1.0,0.5,1.0,0.0
1.0,1.0,1.0,0.0
1.0,1.1,1.0,10.0
1.0,1.2,1.0,30.0
1.0,1.2,1.0,45.0
1.0,1.2,1.0,60.0
0.9,1.2,1.0,80.0
0.8,1.2,1.0,90.0
0.5,1.2,1.0,90.0
0.1,1.2,1.0,100.0
0.0,1.2,1.0,135.0
0.0,1.0,1.0,170.0
0.0,0.5,1.0,180.0
0.0,0.0,1.0,180.0
0.0,0.0,1.0,-90.0
0.0,0.0,1.0,0.0
